transcript_id	gene_id	chr	start	end	strand	biotype	gene_biotype	has_cds	label	length
transcript:ENST00000298282		11	125164751	125433389	+	protein_coding	protein_coding	True	1	5061
transcript:ENST00000561399		11	125164752	125288150	+	protein_coding_CDS_not_defined	protein_coding	False	1	521
transcript:ENST00000532623		11	125164754	125431544	+	nonsense_mediated_decay	protein_coding	True	1	1777
transcript:ENST00000462437		3	125177931	125192695	-	protein_coding	protein_coding	True	1	831
transcript:ENST00000531212		11	125184187	125367880	+	protein_coding	protein_coding	True	1	643
transcript:ENST00000682704		12	125186386	125662369	+	protein_coding	protein_coding	True	1	14577
transcript:ENST00000259460		9	125200542	125234158	+	protein_coding	protein_coding	True	1	2279
transcript:ENST00000394125		9	125200542	125234158	+	protein_coding	protein_coding	True	1	2585
transcript:ENST00000628863		9	125200542	125234158	+	protein_coding	protein_coding	True	1	2002
transcript:ENST00000373538		9	125200542	125234161	+	protein_coding	protein_coding	True	1	2790
transcript:ENST00000373544		9	125200545	125222387	+	protein_coding	protein_coding	True	1	2915
transcript:ENST00000416065		9	125200605	125220658	+	protein_coding	protein_coding	True	1	1466
transcript:ENST00000392482		6	125203639	125263492	+	protein_coding	protein_coding	True	1	1474
transcript:ENST00000481760		3	125206668	125212864	-	protein_coding_CDS_not_defined	protein_coding	False	1	439
transcript:ENST00000524679		6	125219845	125263148	+	protein_coding	protein_coding	True	1	1224
transcript:ENST00000608456		6	125219962	125276217	-	protein_coding_CDS_not_defined	protein_coding	False	1	624
transcript:ENST00000609477		6	125221928	125301958	-	nonsense_mediated_decay	protein_coding	True	1	780
transcript:ENST00000360647		3	125225669	125375325	-	protein_coding	protein_coding	True	1	11899
transcript:ENST00000530868		6	125231207	125263250	+	protein_coding_CDS_not_defined	protein_coding	False	1	650
transcript:ENST00000700044		3	125231782	125374818	-	protein_coding	protein_coding	True	1	6154
transcript:ENST00000471196		3	125231863	125375267	-	protein_coding	protein_coding	True	1	5737
transcript:ENST00000468369		3	125232059	125375278	-	protein_coding	protein_coding	True	1	1460
transcript:ENST00000484491		3	125232076	125375249	-	protein_coding	protein_coding	True	1	5337
transcript:ENST00000492394		3	125232079	125375251	-	protein_coding	protein_coding	True	1	5334
transcript:ENST00000485866		3	125232328	125375313	-	protein_coding	protein_coding	True	1	5345
transcript:ENST00000497929		3	125232341	125292793	-	protein_coding_CDS_not_defined	protein_coding	False	1	2381
transcript:ENST00000496732		3	125232512	125233281	-	protein_coding_CDS_not_defined	protein_coding	False	1	316
transcript:ENST00000324460		9	125234853	125241343	-	protein_coding	protein_coding	True	1	5886
transcript:ENST00000680272		9	125234860	125241368	-	protein_coding	protein_coding	True	1	5676
transcript:ENST00000680032		9	125236489	125241382	-	protein_coding	protein_coding	True	1	4103
transcript:ENST00000558729		11	125240063	125397915	+	protein_coding_CDS_not_defined	protein_coding	False	1	604
transcript:ENST00000561115		11	125240073	125367882	+	protein_coding_CDS_not_defined	protein_coding	False	1	340
transcript:ENST00000576089		6	125259963	125263057	+	protein_coding_CDS_not_defined	protein_coding	False	1	642
transcript:ENST00000497580		9	125261794	125341864	+	nonsense_mediated_decay	protein_coding	True	1	5991
transcript:ENST00000461379		9	125261810	125302148	+	protein_coding	protein_coding	True	1	933
transcript:ENST00000297933		9	125261826	125367207	+	protein_coding	protein_coding	True	1	13559
transcript:ENST00000394084		9	125261829	125309300	+	protein_coding	protein_coding	True	1	4684
transcript:ENST00000469528		9	125261831	125295522	+	protein_coding_CDS_not_defined	protein_coding	False	1	466
transcript:ENST00000394105		9	125261832	125363329	+	protein_coding	protein_coding	True	1	9671
transcript:ENST00000470056		9	125261832	125367207	+	protein_coding	protein_coding	True	1	13225
transcript:ENST00000394083		9	125261843	125363105	+	protein_coding	protein_coding	True	1	8986
transcript:ENST00000495955		9	125261868	125363328	+	protein_coding	protein_coding	True	1	9746
transcript:ENST00000467750		9	125261911	125341264	+	protein_coding	protein_coding	True	1	6128
transcript:ENST00000495588		9	125261955	125269054	+	protein_coding_CDS_not_defined	protein_coding	False	1	274
transcript:ENST00000467740		8	125270604	125270902	+	misc_RNA		False	0	299
transcript:ENST00000700212		3	125274094	125375259	-	protein_coding_CDS_not_defined	protein_coding	False	1	3156
transcript:ENST00000398153		6	125275350	125301967	-	protein_coding	protein_coding	True	1	2061
transcript:ENST00000318787		6	125275350	125301974	-	nonsense_mediated_decay	protein_coding	True	1	1566
transcript:ENST00000608295		6	125275882	125301937	-	protein_coding	protein_coding	True	1	1206
transcript:ENST00000608284		6	125297487	125302078	-	protein_coding	protein_coding	True	1	862
transcript:ENST00000394104		9	125298886	125365010	+	protein_coding	protein_coding	True	1	11174
transcript:ENST00000312123		9	125298922	125362746	+	protein_coding	protein_coding	True	1	8640
transcript:ENST00000609574		6	125300277	125302072	-	protein_coding_CDS_not_defined	protein_coding	False	1	607
transcript:ENST00000431329		9	125302210	125342255	+	protein_coding	protein_coding	True	1	5024
transcript:ENST00000436712		9	125302307	125342234	+	protein_coding	protein_coding	True	1	4980
transcript:ENST00000465763		3	125313391	125357818	-	protein_coding	protein_coding	True	1	816
transcript:ENST00000495019		3	125313415	125357280	-	protein_coding	protein_coding	True	1	989
transcript:ENST00000674496		4	125314918	125492932	+	protein_coding	protein_coding	True	1	21724
transcript:ENST00000394329		4	125314955	125492932	+	protein_coding	protein_coding	True	1	32103
transcript:ENST00000678072		4	125318806	125341803	+	protein_coding_CDS_not_defined	protein_coding	False	1	6552
transcript:ENST00000632600		X	125319871	125325214	+	protein_coding	protein_coding	True	1	8326
transcript:ENST00000695840		X	125319871	125325214	+	protein_coding	protein_coding	True	1	7747
transcript:ENST00000695841		X	125319871	125325216	+	protein_coding	protein_coding	True	1	7716
transcript:ENST00000535330		12	125326551	125349778	+	protein_coding_CDS_not_defined	protein_coding	False	1	553
transcript:ENST00000299308		12	125326616	125662371	+	protein_coding	protein_coding	True	1	14143
transcript:ENST00000558705		11	125330259	125385618	+	protein_coding	protein_coding	True	1	849
transcript:ENST00000469498		9	125341235	125342106	+	protein_coding_CDS_not_defined	protein_coding	False	1	385
transcript:ENST00000410175		5	125350868	125351131	-	misc_RNA		False	0	264
transcript:ENST00000521460		8	125363026	125367116	+	protein_coding_CDS_not_defined	protein_coding	False	1	645
transcript:ENST00000335110		4	125393936	125491768	+	protein_coding	protein_coding	True	1	19338
transcript:ENST00000618720		9	125417305	125417586	+	misc_RNA		False	0	282
transcript:ENST00000311922		8	125430358	125438403	+	protein_coding	protein_coding	True	1	4715
transcript:ENST00000520847		8	125432209	125436928	+	protein_coding	protein_coding	True	1	1953
transcript:ENST00000521778		8	125432859	125433581	+	protein_coding_CDS_not_defined	protein_coding	False	1	493
transcript:ENST00000519576		8	125433546	125437191	+	protein_coding	protein_coding	True	1	1835
transcript:ENST00000373511		9	125437393	125707231	-	protein_coding	protein_coding	True	1	4680
transcript:ENST00000373498		9	125437394	125672643	-	protein_coding	protein_coding	True	1	4700
transcript:ENST00000350766		9	125437394	125707203	-	protein_coding	protein_coding	True	1	4717
transcript:ENST00000265960		9	125437394	125707208	-	protein_coding	protein_coding	True	1	4938
transcript:ENST00000373503		9	125437394	125707212	-	protein_coding	protein_coding	True	1	4038
transcript:ENST00000394063		9	125437394	125707234	-	protein_coding	protein_coding	True	1	3970
transcript:ENST00000444226		9	125438469	125484501	-	protein_coding	protein_coding	True	1	984
transcript:ENST00000483937		9	125438469	125471905	-	protein_coding_CDS_not_defined	protein_coding	False	1	1603
transcript:ENST00000497932		9	125438655	125595646	-	nonsense_mediated_decay	protein_coding	True	1	2233
transcript:ENST00000496658		9	125438707	125451101	-	protein_coding_CDS_not_defined	protein_coding	False	1	448
transcript:ENST00000496063		9	125438813	125506366	-	protein_coding_CDS_not_defined	protein_coding	False	1	892
transcript:ENST00000278919		11	125442881	125496265	-	protein_coding	protein_coding	True	1	5762
transcript:ENST00000648911		11	125442881	125592510	-	protein_coding	protein_coding	True	1	5923
transcript:ENST00000420643		9	125444501	125650417	-	protein_coding	protein_coding	True	1	1743
transcript:ENST00000526507		11	125445745	125451520	-	protein_coding_CDS_not_defined	protein_coding	False	1	543
transcript:ENST00000527350		11	125445753	125481597	-	protein_coding_CDS_not_defined	protein_coding	False	1	918
transcript:ENST00000251775		3	125446650	125520202	-	protein_coding	protein_coding	True	1	3865
transcript:ENST00000471751		3	125447711	125520181	-	nonsense_mediated_decay	protein_coding	True	1	1458
transcript:ENST00000482965		3	125449070	125460801	-	protein_coding_CDS_not_defined	protein_coding	False	1	578
transcript:ENST00000532778		11	125452334	125452825	-	protein_coding_CDS_not_defined	protein_coding	False	1	394
transcript:ENST00000577924		11	125455952	125481633	-	protein_coding	protein_coding	True	1	1238
transcript:ENST00000473417		3	125469444	125520191	-	protein_coding_CDS_not_defined	protein_coding	False	1	754
transcript:ENST00000465505		3	125476695	125504744	-	nonsense_mediated_decay	protein_coding	True	1	1059
transcript:ENST00000366139		11	125488927	125496277	-	protein_coding	protein_coding	True	1	1368
transcript:ENST00000524435		11	125489351	125495665	-	protein_coding	protein_coding	True	1	1065
transcript:ENST00000527534		11	125489541	125496122	-	protein_coding	protein_coding	True	1	806
transcript:ENST00000488416		9	125512902	125513207	-	misc_RNA		False	0	306
transcript:ENST00000394060		9	125521468	125707231	-	protein_coding	protein_coding	True	1	2558
transcript:ENST00000296220		3	125528858	125595497	-	protein_coding	protein_coding	True	1	6842
transcript:ENST00000427078		9	125543059	125707177	-	protein_coding	protein_coding	True	1	1198
transcript:ENST00000437973		9	125559114	125585627	-	protein_coding_CDS_not_defined	protein_coding	False	1	769
transcript:ENST00000468896		9	125559783	125657710	-	protein_coding	protein_coding	True	1	802
transcript:ENST00000448439		9	125565366	125669845	-	protein_coding_CDS_not_defined	protein_coding	False	1	722
transcript:ENST00000529812		11	125569280	125572569	+	protein_coding	protein_coding	True	1	535
transcript:ENST00000524723		11	125569458	125579029	+	protein_coding	protein_coding	True	1	1488
transcript:ENST00000615917		11	125569458	125584027	+	protein_coding	protein_coding	True	1	1911
transcript:ENST00000534546		11	125569458	125584060	+	protein_coding	protein_coding	True	1	2525
transcript:ENST00000618552		11	125569458	125584209	+	protein_coding	protein_coding	True	1	2251
transcript:ENST00000620753		11	125569458	125584251	+	protein_coding	protein_coding	True	1	2741
transcript:ENST00000527842		11	125569477	125579068	+	protein_coding	protein_coding	True	1	1376
transcript:ENST00000531636		11	125569477	125583763	+	nonsense_mediated_decay	protein_coding	True	1	1521
transcript:ENST00000278903		11	125569477	125584684	+	protein_coding	protein_coding	True	1	3214
transcript:ENST00000527235		11	125569489	125584242	+	protein_coding	protein_coding	True	1	2414
transcript:ENST00000527520		11	125569840	125577570	+	protein_coding	protein_coding	True	1	726
transcript:ENST00000527131		11	125569859	125578191	+	protein_coding	protein_coding	True	1	909
transcript:ENST00000530526		11	125570284	125592568	-	protein_coding_CDS_not_defined	protein_coding	False	1	429
transcript:ENST00000532135		10	125576522	125683106	-	protein_coding	protein_coding	True	1	1124
transcript:ENST00000527606		11	125591712	125602889	+	protein_coding	protein_coding	True	1	927
transcript:ENST00000529196		11	125592836	125620888	+	protein_coding	protein_coding	True	1	4520
transcript:ENST00000392708		11	125592852	125623091	+	protein_coding	protein_coding	True	1	6619
transcript:ENST00000649491		11	125592858	125622721	+	protein_coding	protein_coding	True	1	6291
transcript:ENST00000531491		11	125592867	125620888	+	protein_coding	protein_coding	True	1	4002
transcript:ENST00000525652		11	125593169	125602839	+	protein_coding	protein_coding	True	1	915
transcript:ENST00000529886		11	125594863	125602884	+	protein_coding	protein_coding	True	1	895
transcript:ENST00000527456		11	125603377	125606465	+	protein_coding_CDS_not_defined	protein_coding	False	1	481
transcript:ENST00000526726		11	125606413	125613070	+	protein_coding	protein_coding	True	1	1164
transcript:ENST00000531001		11	125608148	125609736	+	protein_coding_CDS_not_defined	protein_coding	False	1	325
transcript:ENST00000526364		11	125618518	125625215	+	protein_coding_CDS_not_defined	protein_coding	False	1	617
transcript:ENST00000526819		10	125621613	125683130	-	protein_coding	protein_coding	True	1	735
transcript:ENST00000613307		12	125622452	125662377	+	protein_coding	protein_coding	True	1	11432
transcript:ENST00000535886		12	125622496	125654817	+	protein_coding_CDS_not_defined	protein_coding	False	1	2055
transcript:ENST00000438015		11	125625163	125657147	+	protein_coding	protein_coding	True	1	5559
transcript:ENST00000525396		11	125625665	125629437	+	nonsense_mediated_decay	protein_coding	True	1	1123
transcript:ENST00000711049		11	125625683	125676255	+	protein_coding	protein_coding	True	1	3391
transcript:ENST00000427383		11	125625726	125655476	+	protein_coding	protein_coding	True	1	3149
transcript:ENST00000428830		11	125625974	125676255	+	protein_coding	protein_coding	True	1	3276
transcript:ENST00000278916		11	125625977	125655506	+	protein_coding	protein_coding	True	1	2900
transcript:ENST00000544373		11	125625977	125655710	+	protein_coding	protein_coding	True	1	2802
transcript:ENST00000532669		11	125625993	125637544	+	protein_coding	protein_coding	True	1	1194
transcript:ENST00000527013		11	125626002	125635435	+	protein_coding	protein_coding	True	1	1288
transcript:ENST00000526937		11	125626005	125633250	+	protein_coding	protein_coding	True	1	1074
transcript:ENST00000534685		11	125626007	125629417	+	protein_coding	protein_coding	True	1	964
transcript:ENST00000532449		11	125626229	125656845	+	protein_coding	protein_coding	True	1	4821
transcript:ENST00000534070		11	125626341	125657147	+	protein_coding	protein_coding	True	1	4944
transcript:ENST00000524737		11	125626558	125676041	+	nonsense_mediated_decay	protein_coding	True	1	3344
transcript:ENST00000531607		11	125626749	125633193	+	protein_coding	protein_coding	True	1	794
transcript:ENST00000368821		10	125655694	125683163	-	protein_coding	protein_coding	True	1	1502
transcript:ENST00000373496		9	125657669	125707198	-	protein_coding	protein_coding	True	1	1089
transcript:ENST00000433483		9	125669887	125707202	-	protein_coding	protein_coding	True	1	1049
transcript:ENST00000533904		11	125671522	125680847	-	protein_coding	protein_coding	True	1	2734
transcript:ENST00000315608		11	125672343	125680831	-	protein_coding	protein_coding	True	1	1783
transcript:ENST00000530048		11	125672483	125680831	-	protein_coding	protein_coding	True	1	1427
transcript:ENST00000527795		11	125672493	125680874	-	protein_coding	protein_coding	True	1	1370
transcript:ENST00000419769		10	125719515	125763579	+	nonsense_mediated_decay	protein_coding	True	1	6634
transcript:ENST00000481600		10	125719515	125764143	+	nonsense_mediated_decay	protein_coding	True	1	5213
transcript:ENST00000368815		10	125719576	125763651	+	nonsense_mediated_decay	protein_coding	True	1	5905
transcript:ENST00000337623		10	125719703	125764139	+	protein_coding	protein_coding	True	1	8002
transcript:ENST00000356792		10	125719709	125764139	+	protein_coding	protein_coding	True	1	8200
transcript:ENST00000530795		10	125725766	125735749	+	nonsense_mediated_decay	protein_coding	True	1	1399
transcript:ENST00000368813		10	125735887	125741665	+	protein_coding	protein_coding	True	1	2049
transcript:ENST00000305738		11	125746279	125749867	+	protein_coding	protein_coding	True	1	1922
transcript:ENST00000437148		11	125746297	125748837	+	protein_coding	protein_coding	True	1	802
transcript:ENST00000342287		9	125747345	125967377	+	protein_coding	protein_coding	True	1	3811
transcript:ENST00000373489		9	125747373	125967377	+	protein_coding	protein_coding	True	1	4145
transcript:ENST00000373487		9	125747374	125967377	+	protein_coding	protein_coding	True	1	4270
transcript:ENST00000497091		9	125747374	125797465	+	protein_coding_CDS_not_defined	protein_coding	False	1	425
transcript:ENST00000373492		9	125747454	125965923	+	nonsense_mediated_decay	protein_coding	True	1	1232
transcript:ENST00000373482		9	125747454	125965990	+	nonsense_mediated_decay	protein_coding	True	1	1412
transcript:ENST00000368365		6	125747664	125761269	+	protein_coding	protein_coding	True	1	3337
transcript:ENST00000672674		9	125748165	125967073	+	protein_coding_CDS_not_defined	protein_coding	False	1	2727
transcript:ENST00000491787		9	125748182	125929845	+	protein_coding	protein_coding	True	1	1357
transcript:ENST00000447726		9	125748199	125967377	+	protein_coding	protein_coding	True	1	3869
transcript:ENST00000368364		6	125749632	125761269	+	protein_coding	protein_coding	True	1	3640
transcript:ENST00000673571		9	125750474	125966412	+	protein_coding_CDS_not_defined	protein_coding	False	1	1273
transcript:ENST00000651834		10	125753580	125773871	-	nonsense_mediated_decay	protein_coding	True	1	1115
transcript:ENST00000525358		10	125753779	125763582	+	nonsense_mediated_decay	protein_coding	True	1	507
transcript:ENST00000652044		10	125757509	125770591	-	protein_coding	protein_coding	True	1	1814
transcript:ENST00000651977		10	125757509	125774078	-	protein_coding	protein_coding	True	1	2684
transcript:ENST00000368808		10	125766453	125775821	-	protein_coding	protein_coding	True	1	3629
transcript:ENST00000358524		11	125776113	125778828	-	protein_coding	protein_coding	True	1	2008
transcript:ENST00000436890		11	125776894	125778810	-	protein_coding	protein_coding	True	1	951
transcript:ENST00000368357		6	125781161	125931111	+	protein_coding	protein_coding	True	1	8350
transcript:ENST00000616800		10	125784980	125796163	-	protein_coding	protein_coding	True	1	646
transcript:ENST00000622016		10	125785517	125798119	-	protein_coding	protein_coding	True	1	932
transcript:ENST00000445202		11	125788127	125791600	+	protein_coding	protein_coding	True	1	1617
transcript:ENST00000470483		10	125788577	125795227	-	protein_coding_CDS_not_defined	protein_coding	False	1	777
transcript:ENST00000484541		10	125788582	125796190	-	protein_coding_CDS_not_defined	protein_coding	False	1	857
transcript:ENST00000368786		10	125788583	125816632	-	protein_coding	protein_coding	True	1	2014
transcript:ENST00000465577		10	125788586	125807483	-	nonsense_mediated_decay	protein_coding	True	1	1434
transcript:ENST00000650587		10	125788586	125816510	-	protein_coding	protein_coding	True	1	2051
transcript:ENST00000648427		10	125788586	125823199	-	nonsense_mediated_decay	protein_coding	True	1	2115
transcript:ENST00000649536		10	125788586	125823201	-	protein_coding	protein_coding	True	1	2077
transcript:ENST00000368797		10	125788586	125823258	-	protein_coding	protein_coding	True	1	2134
transcript:ENST00000713579		10	125788586	125823288	-	protein_coding	protein_coding	True	1	2164
transcript:ENST00000650524		10	125788590	125815082	-	nonsense_mediated_decay	protein_coding	True	1	1214
transcript:ENST00000464267		10	125788725	125798103	-	nonsense_mediated_decay	protein_coding	True	1	1274
transcript:ENST00000650185		10	125788915	125815060	-	nonsense_mediated_decay	protein_coding	True	1	1356
transcript:ENST00000453302		6	125790940	125855240	+	protein_coding	protein_coding	True	1	852
transcript:ENST00000417494		6	125790940	125881203	+	protein_coding	protein_coding	True	1	1338
transcript:ENST00000392477		6	125790960	125932034	+	protein_coding	protein_coding	True	1	9093
transcript:ENST00000229634		6	125790965	125929027	+	protein_coding	protein_coding	True	1	5482
transcript:ENST00000462490		10	125791520	125807465	-	protein_coding	protein_coding	True	1	3519
transcript:ENST00000648119		10	125793858	125823211	-	nonsense_mediated_decay	protein_coding	True	1	1955
transcript:ENST00000420761		10	125794900	125823248	-	protein_coding	protein_coding	True	1	1358
transcript:ENST00000649275		10	125794902	125816252	-	nonsense_mediated_decay	protein_coding	True	1	1065
transcript:ENST00000649450		10	125797503	125823039	-	protein_coding_CDS_not_defined	protein_coding	False	1	651
transcript:ENST00000368778		10	125802057	125823196	-	protein_coding	protein_coding	True	1	1976
transcript:ENST00000368774		10	125807150	125823089	-	protein_coding	protein_coding	True	1	1146
transcript:ENST00000428318		6	125810135	125855240	+	protein_coding	protein_coding	True	1	819
transcript:ENST00000419660		6	125815218	125874968	+	protein_coding	protein_coding	True	1	839
transcript:ENST00000487635		6	125815218	125855590	+	protein_coding_CDS_not_defined	protein_coding	False	1	758
transcript:ENST00000278100		10	125823546	125836551	+	protein_coding	protein_coding	True	1	2179
transcript:ENST00000299130		10	125823546	125842805	+	protein_coding	protein_coding	True	1	3216
transcript:ENST00000368759		10	125823546	125853695	+	protein_coding	protein_coding	True	1	2402
transcript:ENST00000463330		10	125823610	125831650	+	protein_coding_CDS_not_defined	protein_coding	False	1	500
transcript:ENST00000478798		10	125825494	125831537	+	protein_coding_CDS_not_defined	protein_coding	False	1	1461
transcript:ENST00000534411		11	125833316	125839100	+	protein_coding	protein_coding	True	1	1077
transcript:ENST00000457514		11	125833316	125840072	+	protein_coding	protein_coding	True	1	2283
transcript:ENST00000525411		11	125833316	125835900	+	protein_coding_CDS_not_defined	protein_coding	False	1	1001
transcript:ENST00000368721		10	125836337	125854859	-	protein_coding	protein_coding	True	1	3493
transcript:ENST00000284690		10	125836337	125881292	-	protein_coding	protein_coding	True	1	5282
transcript:ENST00000538998		9	125843713	125965940	+	protein_coding_CDS_not_defined	protein_coding	False	1	1035
transcript:ENST00000491160		9	125843735	125915869	+	protein_coding_CDS_not_defined	protein_coding	False	1	679
transcript:ENST00000428092		9	125865271	125935531	+	protein_coding	protein_coding	True	1	1056
transcript:ENST00000415732		10	125867129	125896436	-	protein_coding	protein_coding	True	1	1140
transcript:ENST00000616367		10	125869295	125869576	+	misc_RNA		False	0	282
transcript:ENST00000410513		6	125875168	125875498	+	misc_RNA		False	0	331
transcript:ENST00000356438		11	125883614	125900644	+	protein_coding	protein_coding	True	1	2710
transcript:ENST00000425380		11	125887668	125900646	+	protein_coding	protein_coding	True	1	2351
transcript:ENST00000526028		11	125887782	125900617	+	protein_coding	protein_coding	True	1	2703
transcript:ENST00000530811		11	125893485	125896330	-	protein_coding	protein_coding	True	1	3238
transcript:ENST00000227474		11	125893485	125903206	-	protein_coding	protein_coding	True	1	3275
transcript:ENST00000613398		11	125893486	125903221	-	protein_coding	protein_coding	True	1	2241
transcript:ENST00000534158		11	125895661	125903221	-	protein_coding	protein_coding	True	1	1112
transcript:ENST00000529801		11	125895970	125903221	-	protein_coding	protein_coding	True	1	894
transcript:ENST00000368693		10	125896564	126009592	+	protein_coding	protein_coding	True	1	2309
transcript:ENST00000433571		6	125899909	125927758	+	protein_coding_CDS_not_defined	protein_coding	False	1	636
transcript:ENST00000637851		11	125903348	125943684	+	nonsense_mediated_decay	protein_coding	True	1	3178
transcript:ENST00000525943		11	125903376	125923083	+	protein_coding	protein_coding	True	1	2756
transcript:ENST00000263576		11	125904508	125928843	+	protein_coding	protein_coding	True	1	8876
transcript:ENST00000530414		11	125904509	125922256	+	protein_coding	protein_coding	True	1	3683
transcript:ENST00000530129		11	125904669	125910394	+	protein_coding	protein_coding	True	1	1148
transcript:ENST00000526875		11	125906069	125923104	+	protein_coding	protein_coding	True	1	2667
transcript:ENST00000438495		6	125919224	125931111	+	protein_coding	protein_coding	True	1	3793
transcript:ENST00000444128		6	125919305	125931111	+	protein_coding	protein_coding	True	1	3458
transcript:ENST00000584970		11	125921189	125922882	+	nonsense_mediated_decay	protein_coding	True	1	662
transcript:ENST00000530834		11	125939212	125943702	+	protein_coding_CDS_not_defined	protein_coding	False	1	496
transcript:ENST00000686984		11	125946044	125956319	+	protein_coding	protein_coding	True	1	5181
transcript:ENST00000638636		11	125946056	125958647	+	protein_coding	protein_coding	True	1	7341
transcript:ENST00000640497		11	125951866	125955937	+	protein_coding	protein_coding	True	1	882
transcript:ENST00000392693		11	125955796	126063292	-	protein_coding	protein_coding	True	1	13002
transcript:ENST00000684078		11	125955796	126063335	-	protein_coding	protein_coding	True	1	12999
transcript:ENST00000229633		6	125956770	125980244	+	protein_coding	protein_coding	True	1	3874
transcript:ENST00000531738		11	125956821	126062866	-	protein_coding	protein_coding	True	1	12060
transcript:ENST00000683716		11	125957214	126062643	-	nonsense_mediated_decay	protein_coding	True	1	9939
transcript:ENST00000683981		11	125957460	125990708	-	protein_coding_CDS_not_defined	protein_coding	False	1	5352
transcript:ENST00000263577		11	125960679	126063292	-	protein_coding	protein_coding	True	1	7981
transcript:ENST00000251776		3	125969160	125983454	+	protein_coding	protein_coding	True	1	1665
transcript:ENST00000504401		3	125969164	125973855	+	protein_coding	protein_coding	True	1	2227
transcript:ENST00000514116		3	125969178	125983454	+	protein_coding	protein_coding	True	1	1693
transcript:ENST00000513830		3	125969194	125977160	+	protein_coding	protein_coding	True	1	1160
transcript:ENST00000511862		3	125969198	125973233	+	protein_coding_CDS_not_defined	protein_coding	False	1	721
transcript:ENST00000511035		3	125969213	125973143	+	protein_coding_CDS_not_defined	protein_coding	False	1	570
transcript:ENST00000508088		3	125969214	125977077	+	protein_coding	protein_coding	True	1	1063
transcript:ENST00000417114		10	125973373	125995489	+	protein_coding	protein_coding	True	1	870
transcript:ENST00000494896		10	125973430	125980896	+	protein_coding_CDS_not_defined	protein_coding	False	1	802
transcript:ENST00000445510		10	125973499	125995498	+	protein_coding	protein_coding	True	1	1070
transcript:ENST00000368691		10	125973515	126009454	+	protein_coding	protein_coding	True	1	1798
transcript:ENST00000368689		10	125974895	125995558	+	protein_coding	protein_coding	True	1	924
transcript:ENST00000505382		3	125975504	125983451	+	protein_coding	protein_coding	True	1	1076
transcript:ENST00000511082		3	125975624	125983454	+	protein_coding	protein_coding	True	1	1145
transcript:ENST00000684636		11	125982147	126062768	-	nonsense_mediated_decay	protein_coding	True	1	7261
transcript:ENST00000461129		6	125986479	126008480	+	nonsense_mediated_decay	protein_coding	True	1	1007
transcript:ENST00000479748		6	125986479	126039276	+	nonsense_mediated_decay	protein_coding	True	1	2867
transcript:ENST00000368332		6	125986479	126039276	+	protein_coding	protein_coding	True	1	3266
transcript:ENST00000648977		6	125986507	126203817	+	nonsense_mediated_decay	protein_coding	True	1	5130
transcript:ENST00000468097		6	125986526	126011274	+	nonsense_mediated_decay	protein_coding	True	1	1702
transcript:ENST00000334379		6	125986540	126039276	+	protein_coding	protein_coding	True	1	3235
transcript:ENST00000473273		6	125986551	125998134	+	protein_coding	protein_coding	True	1	516
transcript:ENST00000444121		6	125986553	125998630	+	protein_coding	protein_coding	True	1	896
transcript:ENST00000446681		6	125986553	125999525	+	protein_coding	protein_coding	True	1	1059
transcript:ENST00000489934		6	125986914	125998098	+	protein_coding_CDS_not_defined	protein_coding	False	1	418
transcript:ENST00000492670		10	125988551	126009592	+	protein_coding_CDS_not_defined	protein_coding	False	1	1107
transcript:ENST00000683416		11	125992319	126001729	-	nonsense_mediated_decay	protein_coding	True	1	3092
transcript:ENST00000456942		10	125995417	126009592	+	protein_coding	protein_coding	True	1	1352
transcript:ENST00000464130		10	125995439	126009592	+	protein_coding_CDS_not_defined	protein_coding	False	1	1119
transcript:ENST00000684564		11	125999125	126062727	-	protein_coding_CDS_not_defined	protein_coding	False	1	2716
transcript:ENST00000477963		10	126004148	126009590	+	protein_coding_CDS_not_defined	protein_coding	False	1	1583
transcript:ENST00000531830		11	126005393	126021520	-	nonsense_mediated_decay	protein_coding	True	1	2730
transcript:ENST00000360370		3	126006357	126084124	-	protein_coding	protein_coding	True	1	3646
transcript:ENST00000346785		3	126006357	126084304	-	protein_coding	protein_coding	True	1	3121
transcript:ENST00000383598		3	126006358	126056838	-	protein_coding	protein_coding	True	1	3716
transcript:ENST00000504118		3	126006358	126006886	-	protein_coding_CDS_not_defined	protein_coding	False	1	441
transcript:ENST00000315891		3	126006373	126084304	-	protein_coding	protein_coding	True	1	3321
transcript:ENST00000466316		6	126006842	126038753	+	nonsense_mediated_decay	protein_coding	True	1	743
transcript:ENST00000508835		3	126006856	126101557	-	protein_coding	protein_coding	True	1	2593
transcript:ENST00000368679		10	126012381	126388455	-	protein_coding	protein_coding	True	1	10668
transcript:ENST00000448723		10	126012391	126388477	-	protein_coding	protein_coding	True	1	10662
transcript:ENST00000507008		3	126016731	126101561	-	nonsense_mediated_decay	protein_coding	True	1	890
transcript:ENST00000514677		3	126016784	126084169	-	protein_coding	protein_coding	True	1	1868
transcript:ENST00000513723		3	126022822	126084123	-	protein_coding	protein_coding	True	1	1788
transcript:ENST00000514023		3	126024803	126084124	-	protein_coding_CDS_not_defined	protein_coding	False	1	652
transcript:ENST00000512470		3	126026329	126084023	-	protein_coding	protein_coding	True	1	1330
transcript:ENST00000510651		3	126026384	126084123	-	protein_coding	protein_coding	True	1	1102
transcript:ENST00000514333		3	126026412	126084123	-	protein_coding	protein_coding	True	1	1001
